Sdate,Cosit,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flag Text
25/07/2024,100123,60,1,Northbound,1,NorthWest,15,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
25/07/2024,100123,60,1,Northbound,1,NorthWest,9,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,10,Checked
25/07/2024,100123,60,1,Northbound,1,NorthWest,17,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
25/07/2024,100123,60,1,Northbound,1,NorthWest,40,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,14,Checked
25/07/2024,100123,60,1,Northbound,1,NorthWest,31,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
25/07/2024,100123,60,1,Northbound,1,NorthWest,12,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
25/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
25/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
25/07/2024,100123,60,1,Northbound,1,NorthWest,3,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
25/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
25/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,3,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,12,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,19,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,11,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,12,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,8,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,13,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,11,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,20,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,8,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,30,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,8,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,13,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,10,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,6,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
26/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
26/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,8,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,10,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,11,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,10,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,9,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,9,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,10,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,7,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,13,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,7,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,3,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
27/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
27/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,3,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,6,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,3,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,8,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,9,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,6,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,9,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
28/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
28/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,7,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,27,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,7,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,7,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,8,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,17,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,36,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,19,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,6,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,10,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,9,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
29/07/2024,100123,60,1,Northbound,1,NorthWest,3,Checked
29/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,6,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,7,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,21,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,28,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,3,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,13,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,3,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,9,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,18,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,11,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,6,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,20,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,33,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,10,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,28,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,15,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
30/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
30/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,0,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,1,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,0,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,5,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,3,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,14,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,27,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,13,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,1,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,6,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,4,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,13,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,7,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,12,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,17,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,12,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,36,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,8,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,19,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,4,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,13,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,9,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,9,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,3,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,8,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,6,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,5,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
31/07/2024,100123,60,1,Northbound,1,NorthWest,2,Checked
31/07/2024,100123,60,2,Southbound,2,SouthEast,2,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,1,Checked
01/07/2024,100124,60,2, Eastbound,2,East,1,Checked
01/07/2024,100124,60,1,Westbound,1,West,4,Checked
01/07/2024,100124,60,2, Eastbound,2,East,6,Checked
01/07/2024,100124,60,1,Westbound,1,West,3,Checked
01/07/2024,100124,60,2, Eastbound,2,East,2,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,1,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,1,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,1,Checked
01/07/2024,100124,60,1,Westbound,1,West,2,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,1,Checked
01/07/2024,100124,60,2, Eastbound,2,East,1,Checked
01/07/2024,100124,60,1,Westbound,1,West,1,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,1,Checked
01/07/2024,100124,60,2, Eastbound,2,East,1,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,2,Checked
01/07/2024,100124,60,2, Eastbound,2,East,1,Checked
01/07/2024,100124,60,1,Westbound,1,West,1,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
01/07/2024,100124,60,1,Westbound,1,West,0,Checked
01/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,1,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,1,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,6,Checked
02/07/2024,100124,60,2, Eastbound,2,East,4,Checked
02/07/2024,100124,60,1,Westbound,1,West,1,Checked
02/07/2024,100124,60,2, Eastbound,2,East,1,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,2,Checked
02/07/2024,100124,60,2, Eastbound,2,East,1,Checked
02/07/2024,100124,60,1,Westbound,1,West,1,Checked
02/07/2024,100124,60,2, Eastbound,2,East,1,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,2,Checked
02/07/2024,100124,60,2, Eastbound,2,East,6,Checked
02/07/2024,100124,60,1,Westbound,1,West,1,Checked
02/07/2024,100124,60,2, Eastbound,2,East,1,Checked
02/07/2024,100124,60,1,Westbound,1,West,3,Checked
02/07/2024,100124,60,2, Eastbound,2,East,2,Checked
02/07/2024,100124,60,1,Westbound,1,West,1,Checked
02/07/2024,100124,60,2, Eastbound,2,East,2,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,2,Checked
02/07/2024,100124,60,2, Eastbound,2,East,1,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
02/07/2024,100124,60,1,Westbound,1,West,0,Checked
02/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,1,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,1,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,5,Checked
03/07/2024,100124,60,2, Eastbound,2,East,3,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,1,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,0,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,2,Checked
03/07/2024,100124,60,1,Westbound,1,West,4,Checked
03/07/2024,100124,60,2, Eastbound,2,East,1,Checked
03/07/2024,100124,60,1,Westbound,1,West,0,Checked
03/07/2024,100124,60,2, Eastbound,2,East,1,Checked
03/07/2024,100124,60,1,Westbound,1,West,3,Checked
03/07/2024,100124,60,2, Eastbound,2,East,2,Checked
